paper_id,paper_info,specter_neighbor_1,specter_distance_1,hibert_neighbor_1,hibert_distance_1,specter_neighbor_2,specter_distance_2,hibert_neighbor_2,hibert_distance_2,specter_neighbor_3,specter_distance_3,hibert_neighbor_3,hibert_distance_3,specter_neighbor_4,specter_distance_4,hibert_neighbor_4,hibert_distance_4,specter_neighbor_5,specter_distance_5,hibert_neighbor_5,hibert_distance_5
2872613,"Dynamic Parameters of Balance Which Correlate to Elderly Persons with a History of Falls, by Jesse Muir, Douglas Kiel, Marian Hannan, Jay Magaziner, Clinton Rubin (2013).","Swift: the missing link between peer-to-peer and information-centric networks, by Flutra Osmani, Victor Grishchenko, Raul Jimenez, Björn Knutsson (2012).",4.7683716e-07,"Rubber hand illusion induced by touching the face ipsilaterally to a deprived hand: evidence for plastic “somatotopic” remapping in tetraplegics, by Michele Scandola, Emmanuele Tidoni, Renato Avesani, Giovanni Brunelli, Salvatore Aglioti, Valentina Moro (2014).",0.00019663572,"An update on model Ayush wellness clinic at president’s estate, India, by Upendarrao Golla (2018).",4.7683716e-07,"Midlife Fitness and the Development of Chronic Conditions in Later Life, by Benjamin L. Willis, Ang Gao, David Leonard, Laura F. DeFina, Jarett D. Berry (2012).",0.00025314093,"Aerodrome Warning Verification Using Quality Measurement of Contingency Table (Case Study in Jakarta and Tanjungpinang), by Mochammad Donny Anggoro, Diana Cahaya Siregar, Regina Dara Ninggar, Laksita Widomurti (2020).",4.7683716e-07,"Influence of galvanic vestibular stimulation on egocentric and object-based mental transformations, by Bigna Lenggenhager, Christophe Lopez, Olaf Blanke (2007).",0.00027781725,"Cosmic Ray Removal in Fiber Spectroscopic Image, by Zhongrui Bai, Haotong Zhang, Hailong Yuan, Jeffrey Carlin, Guangwei Li, Yongheng Zhao, Zihuang Cao (2017).",4.7683716e-07,"Toward estimating the impact of changes in immigrants' insurance eligibility on hospital expenditures for uncompensated care, by Liana Castel, Justin Timbie, Veronica Sendersky, Lesley Curtis, Keith Feather, Kevin Schulman (2003).",0.00030827522,"Maximal Thurston–Bennequin number of +adequate links, by Tamás Kálmán (2008).",0.00048160553,"In vivo/in vitro Studies of the Effects of the Type II Arabinogalactan Isolated from Maytenus ilicifolia Mart. ex Reissek on the Gastrointestinal Tract of Rats, by Cristiane Baggio, Cristina Freitas, André Twardowschy, Ana Santos, Bárbara Mayer, Francine Potrich, Thales Cipriani, Guilherme Sassaki, Marcello Iacomini, Maria Marques, Sonia Mesia-Vela (2012).",0.00033181906
2872653,"Robust network structure of the Sln1-Ypd1-Ssk1 three-component phospho-relay prevents unintended activation of the HOG MAPK pathway in Saccharomyces cerevisiae, by Joseph Dexter, Ping Xu, Jeremy Gunawardena, Megan McClean (2015).","Pressure Overload Increases GATA4 Binding Activity via Endothelin-1, by Nina Hautala, Heikki Tokola, Marja Luodonpää, Jutta Puhakka, Hannu Romppanen, Olli Vuolteenaho, Heikki Ruskoaho (2001).",0.26516485,"Do we need a new family of optical-NIR extinction laws?, by J. Apell'aniz (2012).",0.00028848648,"How holobionts get sick—toward a unifying scheme of disease, by Silvio Pitlik, Omry Koren (2017).",0.28461605,"Optimizing the stability of single-chain proteins by linker length and composition mutagenesis, by C. R. Robinson, R. T. Sauer (1998).",0.00033015013,"Adult and larval photoreceptors use different mechanisms to specify the same Rhodopsin fates, by S. G. Sprecher, F. Pichaud, C. Desplan (2007).",0.318408,"Determination of DPPH Radical Oxidation Caused by Methanolic Extracts of Some Microalgal Species by Linear Regression Analysis of Spectrophotometric Measurements, by Kai Marxen, Klaus Vanselow, Sebastian Lippemeier, Ralf Hintze, Andreas Ruser, Ulf-Peter Hansen (2007).",0.00033682585,"Singlet oxygen production in photosynthesis, by Anja Krieger-Liszkay (2004).",0.32310498,"Singlet oxygen production in photosynthesis, by Anja Krieger-Liszkay (2004).",0.00036680698,"A k-deformed Model of Growing Complex Networks with Fitness, by Massimo Stella, Markus Brede (2014).",0.34848928,"Influence of galvanic vestibular stimulation on egocentric and object-based mental transformations, by Bigna Lenggenhager, Christophe Lopez, Olaf Blanke (2007).",0.0003954172
2873021,"Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).","Understanding patient safety performance and educational needs using the ‘Safety-II’ approach for complex systems, by Duncan McNab, Paul Bowie, Jill Morrison, Alastair Ross (2016).",0.200171,"Swift: the missing link between peer-to-peer and information-centric networks, by Flutra Osmani, Victor Grishchenko, Raul Jimenez, Björn Knutsson (2012).",0.0004067421,"Investigation ofant colonyalgorithm in multiple traffic flow environments, by A. Tizghadam, M. Hashemi, A. Leon-Garcia (2005).",0.20129251,"Understanding patient safety performance and educational needs using the ‘Safety-II’ approach for complex systems, by Duncan McNab, Paul Bowie, Jill Morrison, Alastair Ross (2016).",0.00041985512,"On gossip-based information dissemination in pervasive recommender systems, by Tobias Eichinger, Felix Beierle, Robin Papke, Lucas Rebscher, Hong Tran, Magdalena Trzeciak (2019).",0.20902562,"On gossip-based information dissemination in pervasive recommender systems, by Tobias Eichinger, Felix Beierle, Robin Papke, Lucas Rebscher, Hong Tran, Magdalena Trzeciak (2019).",0.0004825592,"Understanding our Galaxy - key contributions from the Parkes telescope, by J. Caswell (2012).",0.21056616,"Are We Spending Too Many Years in School? Causal Evidence of the Impact of Shortening Secondary School Duration, by Bettina Büttner, Stephan Lothar Thomsen (2015).",0.00060784817,"Fifty years of devotion to spiders: a concise biography of Christo Deltshev, with a complete list of his publications and described taxa, by Pavel Stoev, Alexi Popov, Gergin Blagoev, Stoyan Lazarov (2009).",0.21414721,"Understanding our Galaxy - key contributions from the Parkes telescope, by J. Caswell (2012).",0.0006355643
2874048,"Influence Propagation in Social Networks: A Data Mining Perspective, by Francesco Bonchi (2011).","On gossip-based information dissemination in pervasive recommender systems, by Tobias Eichinger, Felix Beierle, Robin Papke, Lucas Rebscher, Hong Tran, Magdalena Trzeciak (2019).",0.23794883,"Mechanism of specifying level of detail in episodic future thinking, by Yuichi Ito, Yosuke Hattori, Jun Kawaguchi (2012).",0.0006777048,"GRAPHS WITH 4-STEINER CONVEX BALLS, by Tanja Gologranc (2015).",0.25502914,"Effects of Teriparatide Administration on Fracture Healing after Intramedullary Nailing in Atypical Femoral Fractures, by Chul Hyun Park, Oog Jin Shon, Jeong Jae Moon, Bum Jin Shim, Jae Hee Heo (2016).",0.0014090538,"Type 2 Diabetes Mellitus, Oral Diabetic Medications, Insulin Therapy, and Overall Breast Cancer Risk, by Hala Ahmadieh, Sami Azar (2013).",0.25708663,"An update on model Ayush wellness clinic at president’s estate, India, by Upendarrao Golla (2018).",0.0032417178,"Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.25725186,"How holobionts get sick—toward a unifying scheme of disease, by Silvio Pitlik, Omry Koren (2017).",0.003653288,"How holobionts get sick—toward a unifying scheme of disease, by Silvio Pitlik, Omry Koren (2017).",0.2606275,"Trust in Group Decisions: a scoping review, by Jason Sapp, Dario Torre, Kelsey Larsen, Eric Holmboe, Steven Durning (2019).",0.0037201047
2874113,"High Resolution OFDM Channel Estimation with Low Speed ADC Using Compressive Sensing, by Jia Meng, Yingying Li, Nam Nguyen, Wotao Yin, Zhu Han (2011).","Necessity of noise in physiology and medicine, by Ervin Sejdic, Lewis Lipsitz (2013).",0.22631341,"Conditional Density Estimation with Dimensionality Reduction via Squared-Loss Conditional Entropy Minimization, by Voot Tangkaratt, Ning Xie, Masashi Sugiyama (2015).",0.00011599064,"Calibration Method of an Ultrasonic System for Temperature Measurement, by Chao Zhou, Yueke Wang, Chunjie Qiao, Weihua Dai (2016).",0.2305066,"Distributionally Robust Counterpart in Markov Decision Processes, by Pengqian Yu, Huan Xu (2016).",0.00016134977,"Approximate quantum state sharing via two private quantum channels, by Dong Chi, Kabgyun Jeong (2010).",0.23265505,"Elsevier An improved least squares Laplacian pyramid for, by Michael Unser (1991).",0.0002117753,"Elsevier An improved least squares Laplacian pyramid for, by Michael Unser (1991).",0.23996377,"3D Human Pose Estimation under limited supervision using Metric Learning., by Rahul Mitra, Nitesh Gundavarapu, Sudharshan Babu, Prashasht Bindal, Abhishek Sharma, Arjun Jain (2019).",0.0002373457,"Commutation relations for the electromagnetic field in the presence of dielectrics and conductors, by Giuseppe Bimonte (2009).",0.24077713,"Static Klein–Gordon–Maxwell–Proca systems in 4-dimensional closed manifolds, by Emmanuel Hebey, Trong Truong (2011).",0.0002667904
2874360,"Occupational Radiation Exposure during Endoscopic Retrograde Cholangiopancreatography and Usefulness of Radiation Protective Curtains, by Tomoyuki Minami, Tamito Sasaki, Masahiro Serikawa, Michihiro Kamigaki, Masanobu Yukutake, Takashi Ishigaki, Yasutaka Ishii, Teruo Mouri, Satoshi Yoshimi, Akinori Shimizu, Tomofumi Tsuboi, Keisuke Kurihara, Yumiko Tatsukawa, Eisuke Miyaki, Kazuaki Chayama (2014).","Understanding patient safety performance and educational needs using the ‘Safety-II’ approach for complex systems, by Duncan McNab, Paul Bowie, Jill Morrison, Alastair Ross (2016).",0.2617548,"Cone-beam CT angiography (Dyna CT) for intraoperative localization of cerebral arteriovenous malformations., by Visish Srinivasan, Sebastian Schafer, Michael Ghali, Adam Arthur, Edward Duckworth (2016).",0.00018519163,"Toward estimating the impact of changes in immigrants' insurance eligibility on hospital expenditures for uncompensated care, by Liana Castel, Justin Timbie, Veronica Sendersky, Lesley Curtis, Keith Feather, Kevin Schulman (2003).",0.2669704,"A novel automatic regulatory device for continuous bladder irrigation based on wireless sensor in patients after transurethral resection of the prostate: A prospective investigation, by Aimin Ding, Huling Cao, Lihua Wang, Jiangang Chen, Jian Wang, Bosheng He (2016).",0.00026118755,"Trust in Group Decisions: a scoping review, by Jason Sapp, Dario Torre, Kelsey Larsen, Eric Holmboe, Steven Durning (2019).",0.27465475,"The Lipid Paradox Among Acute Ischemic Stroke Patients-A Retrospective Study of Outcomes and Complications, by Urvish Patel, Preeti Malik, Mihir Dave, Matthew DeMasi, Abhishek Lunagariya, Vishal Jani, Mandip Dhamoon (2019).",0.00026583672,"Do we need a new family of optical-NIR extinction laws?, by J. Apell'aniz (2012).",0.3006153,"Midlife Fitness and the Development of Chronic Conditions in Later Life, by Benjamin L. Willis, Ang Gao, David Leonard, Laura F. DeFina, Jarett D. Berry (2012).",0.0003273487,"Elsevier An improved least squares Laplacian pyramid for, by Michael Unser (1991).",0.3060392,"Determinants of outcome in critically ill octogenarians after surgery: an observational study., by P Ford, I Thomas, T Cook, E Whitley, C Peden (2007).",0.00034874678
2874456,"Toward estimating the impact of changes in immigrants' insurance eligibility on hospital expenditures for uncompensated care, by Liana Castel, Justin Timbie, Veronica Sendersky, Lesley Curtis, Keith Feather, Kevin Schulman (2003).","Trust in Group Decisions: a scoping review, by Jason Sapp, Dario Torre, Kelsey Larsen, Eric Holmboe, Steven Durning (2019).",0.19860446,"Midlife Fitness and the Development of Chronic Conditions in Later Life, by Benjamin L. Willis, Ang Gao, David Leonard, Laura F. DeFina, Jarett D. Berry (2012).",0.00022101402,"Understanding patient safety performance and educational needs using the ‘Safety-II’ approach for complex systems, by Duncan McNab, Paul Bowie, Jill Morrison, Alastair Ross (2016).",0.26320606,"Global Morbidity and Mortality of Leptospirosis: A Systematic Review, by Federico Costa, José Hagan, Juan Calcagno, Michael Kane, Paul Torgerson, Martha Martinez-Silveira, Claudia Stein, Bernadette Abela-Ridder, Albert Ko, Pamela Small (2015).",0.00024706125,"Occupational Radiation Exposure during Endoscopic Retrograde Cholangiopancreatography and Usefulness of Radiation Protective Curtains, by Tomoyuki Minami, Tamito Sasaki, Masahiro Serikawa, Michihiro Kamigaki, Masanobu Yukutake, Takashi Ishigaki, Yasutaka Ishii, Teruo Mouri, Satoshi Yoshimi, Akinori Shimizu, Tomofumi Tsuboi, Keisuke Kurihara, Yumiko Tatsukawa, Eisuke Miyaki, Kazuaki Chayama (2014).",0.2669704,"The Lipid Paradox Among Acute Ischemic Stroke Patients-A Retrospective Study of Outcomes and Complications, by Urvish Patel, Preeti Malik, Mihir Dave, Matthew DeMasi, Abhishek Lunagariya, Vishal Jani, Mandip Dhamoon (2019).",0.00027400255,"Indications for conservative management of scoliosis (guidelines), by Hans-Rudolf Weiss, Stefano Negrini, Manuel Rigo, Tomasz Kotwicki, Martha Hawes, Theodoros Grivas, Toru Maruyama, Franz Landauer (2006).",0.28908992,"Dynamic Parameters of Balance Which Correlate to Elderly Persons with a History of Falls, by Jesse Muir, Douglas Kiel, Marian Hannan, Jay Magaziner, Clinton Rubin (2013).",0.00030827522,"Two Clustering Diffusion Patterns Identified from the 2001 – 2003 Dengue Epidemic , Kaohsiung , Taiwan, by Chih-Chun Kan, Scott Yan-Jang Huang, Chuin-Shee Shang, I-Chun Fan, Lu Pai, Pei-Yun Shu, Pei-Fen Lee, Jyh-Hsiung Huang, Tzai-Hung Wen, Chwan-Chuen King, Day-Yu Chao, Min-Huei Wu, Neal H. Lin (2008).",0.2917471,"An update on model Ayush wellness clinic at president’s estate, India, by Upendarrao Golla (2018).",0.0003633499
2874531,"Are We Spending Too Many Years in School? Causal Evidence of the Impact of Shortening Secondary School Duration, by Bettina Büttner, Stephan Lothar Thomsen (2015).","Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.28224874,"Understanding our Galaxy - key contributions from the Parkes telescope, by J. Caswell (2012).",0.00033682585,"Distributionally Robust Counterpart in Markov Decision Processes, by Pengqian Yu, Huan Xu (2016).",0.29264623,"Rubber hand illusion induced by touching the face ipsilaterally to a deprived hand: evidence for plastic “somatotopic” remapping in tetraplegics, by Michele Scandola, Emmanuele Tidoni, Renato Avesani, Giovanni Brunelli, Salvatore Aglioti, Valentina Moro (2014).",0.00041514635,"Influence Propagation in Social Networks: A Data Mining Perspective, by Francesco Bonchi (2011).",0.29289037,"Toward estimating the impact of changes in immigrants' insurance eligibility on hospital expenditures for uncompensated care, by Liana Castel, Justin Timbie, Veronica Sendersky, Lesley Curtis, Keith Feather, Kevin Schulman (2003).",0.00042366982,"Trust in Group Decisions: a scoping review, by Jason Sapp, Dario Torre, Kelsey Larsen, Eric Holmboe, Steven Durning (2019).",0.2973827,"Aerodrome Warning Verification Using Quality Measurement of Contingency Table (Case Study in Jakarta and Tanjungpinang), by Mochammad Donny Anggoro, Diana Cahaya Siregar, Regina Dara Ninggar, Laksita Widomurti (2020).",0.0004389882,"Do we need a new family of optical-NIR extinction laws?, by J. Apell'aniz (2012).",0.3087306,"Dynamic Parameters of Balance Which Correlate to Elderly Persons with a History of Falls, by Jesse Muir, Douglas Kiel, Marian Hannan, Jay Magaziner, Clinton Rubin (2013).",0.0004504323
2874910,"Glucocorticoid Receptor Activation Lowers the Threshold for NMDA-Receptor-Dependent Homosynaptic Long-Term Depression in the Hippocampus Through Activation of Voltage-Dependent Calcium Channels, by Christine M. Coussens, D. Steven Kerr, Wickliffe C. Abraham (1997).","Pressure Overload Increases GATA4 Binding Activity via Endothelin-1, by Nina Hautala, Heikki Tokola, Marja Luodonpää, Jutta Puhakka, Hannu Romppanen, Olli Vuolteenaho, Heikki Ruskoaho (2001).",0.27481973,"Adult and larval photoreceptors use different mechanisms to specify the same Rhodopsin fates, by S. G. Sprecher, F. Pichaud, C. Desplan (2007).",0.00041866302,"Optimizing the stability of single-chain proteins by linker length and composition mutagenesis, by C. R. Robinson, R. T. Sauer (1998).",0.27533185,"Pressure Overload Increases GATA4 Binding Activity via Endothelin-1, by Nina Hautala, Heikki Tokola, Marja Luodonpää, Jutta Puhakka, Hannu Romppanen, Olli Vuolteenaho, Heikki Ruskoaho (2001).",0.00044727325,"Use of recombinant human growth hormone (rhGH) plus recombinant human granulocyte colony-stimulating factor (rhG-CSF) for the mobilization and collection of CD34+ cells in poor mobilizers, by C. Carlo-Stella (2004).",0.28045845,"Gd(III) ion-chelated supramolecular assemblies composed of PGMA-based polycations for effective biomedical applications, by Yu Zhao, Shun Duan, Bingran Yu, Fu-Sheng Liu, Gang Cheng, Fu-Jian Xu (2015).",0.00044953823,"Influence of galvanic vestibular stimulation on egocentric and object-based mental transformations, by Bigna Lenggenhager, Christophe Lopez, Olaf Blanke (2007).",0.31121427,"Robust network structure of the Sln1-Ypd1-Ssk1 three-component phospho-relay prevents unintended activation of the HOG MAPK pathway in Saccharomyces cerevisiae, by Joseph Dexter, Ping Xu, Jeremy Gunawardena, Megan McClean (2015).",0.0004889369,"Effect of a magnetic field on massive star winds I: mass-loss and velocity for a dipole field, by Christopher Bard, Richard Townsend (2016).",0.31258762,"The Del1 deposition domain can immobilize 3α-hydroxysteroid dehydrogenase in the extracellular matrix without interfering with enzymatic activity, by Chiaki Hidai, Hisataka Kitano, Shinichiro Kokubun (2008).",0.00053602457
2875387,"Elsevier An improved least squares Laplacian pyramid for, by Michael Unser (1991).","Do we need a new family of optical-NIR extinction laws?, by J. Apell'aniz (2012).",0.19939184,"High Resolution OFDM Channel Estimation with Low Speed ADC Using Compressive Sensing, by Jia Meng, Yingying Li, Nam Nguyen, Wotao Yin, Zhu Han (2011).",0.0002117753,"HOW TO DEAL WITH THE ARROW OF TIME IN QUANTUM FIELD THEORY, by G. Vitiello (2001).",0.21320951,"Fragmentation Production of Ωccc and Ωbbb Baryons, by M.A. Gomshi Nobary (2004).",0.00023078918,"Commutation relations for the electromagnetic field in the presence of dielectrics and conductors, by Giuseppe Bimonte (2009).",0.21534121,"Cosmic Ray Removal in Fiber Spectroscopic Image, by Zhongrui Bai, Haotong Zhang, Hailong Yuan, Jeffrey Carlin, Guangwei Li, Yongheng Zhao, Zihuang Cao (2017).",0.00023812056,"Calibration Method of an Ultrasonic System for Temperature Measurement, by Chao Zhou, Yueke Wang, Chunjie Qiao, Weihua Dai (2016).",0.23880374,"Conditional Density Estimation with Dimensionality Reduction via Squared-Loss Conditional Entropy Minimization, by Voot Tangkaratt, Ning Xie, Masashi Sugiyama (2015).",0.00025606155,"GLOBAL EXISTENCE AND DECREASING PROPERTY OF BOUNDARY VALUES OF SOLUTIONS TO PARABOLIC EQUATIONS WITH NONLOCAL BOUNDARY CONDITIONS, by Sangwon Seo (2000).",0.23897517,"HOW TO DEAL WITH THE ARROW OF TIME IN QUANTUM FIELD THEORY, by G. Vitiello (2001).",0.00028800964
2876847,"How holobionts get sick—toward a unifying scheme of disease, by Silvio Pitlik, Omry Koren (2017).","Fifty years of devotion to spiders: a concise biography of Christo Deltshev, with a complete list of his publications and described taxa, by Pavel Stoev, Alexi Popov, Gergin Blagoev, Stoyan Lazarov (2009).",0.19929469,"Two Clustering Diffusion Patterns Identified from the 2001 – 2003 Dengue Epidemic , Kaohsiung , Taiwan, by Chih-Chun Kan, Scott Yan-Jang Huang, Chuin-Shee Shang, I-Chun Fan, Lu Pai, Pei-Yun Shu, Pei-Fen Lee, Jyh-Hsiung Huang, Tzai-Hung Wen, Chwan-Chuen King, Day-Yu Chao, Min-Huei Wu, Neal H. Lin (2008).",0.00046783686,"Excessive Daytime Sleepiness Is Associated with Changes in Salivary Inflammatory Genes Transcripts, by Matthew Thimgan, Cristina Toedebusch, Jennifer McLeland, Stephen Duntley, Paul Shaw (2015).",0.23838729,"Excessive Daytime Sleepiness Is Associated with Changes in Salivary Inflammatory Genes Transcripts, by Matthew Thimgan, Cristina Toedebusch, Jennifer McLeland, Stephen Duntley, Paul Shaw (2015).",0.0004787445,"Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.2401529,"Global Morbidity and Mortality of Leptospirosis: A Systematic Review, by Federico Costa, José Hagan, Juan Calcagno, Michael Kane, Paul Torgerson, Martha Martinez-Silveira, Claudia Stein, Bernadette Abela-Ridder, Albert Ko, Pamela Small (2015).",0.00048846006,"Necessity of noise in physiology and medicine, by Ervin Sejdic, Lewis Lipsitz (2013).",0.24101913,"Occupational Radiation Exposure during Endoscopic Retrograde Cholangiopancreatography and Usefulness of Radiation Protective Curtains, by Tomoyuki Minami, Tamito Sasaki, Masahiro Serikawa, Michihiro Kamigaki, Masanobu Yukutake, Takashi Ishigaki, Yasutaka Ishii, Teruo Mouri, Satoshi Yoshimi, Akinori Shimizu, Tomofumi Tsuboi, Keisuke Kurihara, Yumiko Tatsukawa, Eisuke Miyaki, Kazuaki Chayama (2014).",0.0005580187,"Type 2 Diabetes Mellitus, Oral Diabetic Medications, Insulin Therapy, and Overall Breast Cancer Risk, by Hala Ahmadieh, Sami Azar (2013).",0.24494135,"Indications for conservative management of scoliosis (guidelines), by Hans-Rudolf Weiss, Stefano Negrini, Manuel Rigo, Tomasz Kotwicki, Martha Hawes, Theodoros Grivas, Toru Maruyama, Franz Landauer (2006).",0.0005649924
2877021,"Necessity of noise in physiology and medicine, by Ervin Sejdic, Lewis Lipsitz (2013).","Conditional Density Estimation with Dimensionality Reduction via Squared-Loss Conditional Entropy Minimization, by Voot Tangkaratt, Ning Xie, Masashi Sugiyama (2015).",0.20383108,"A comparative study of DC and AC microgrids in commercial buildings across different climates and operating profiles, by Daniel Fregosi, Sharmila Ravula, Dusan Brhlik, John Saussele, Stephen Frank, Eric Bonnema, Jennifer Scheib, Eric Wilson (2015).",0.00033342838,"Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.21923006,"Calibration Method of an Ultrasonic System for Temperature Measurement, by Chao Zhou, Yueke Wang, Chunjie Qiao, Weihua Dai (2016).",0.0003593564,"High Resolution OFDM Channel Estimation with Low Speed ADC Using Compressive Sensing, by Jia Meng, Yingying Li, Nam Nguyen, Wotao Yin, Zhu Han (2011).",0.22631341,"Cosmic Ray Removal in Fiber Spectroscopic Image, by Zhongrui Bai, Haotong Zhang, Hailong Yuan, Jeffrey Carlin, Guangwei Li, Yongheng Zhao, Zihuang Cao (2017).",0.00038909912,"Calibration Method of an Ultrasonic System for Temperature Measurement, by Chao Zhou, Yueke Wang, Chunjie Qiao, Weihua Dai (2016).",0.23275238,"Exceptional points in the thermoacoustic spectrum, by Georg Mensah, Luca Magri, Camilo Silva, Philip Buschmann, Jonas Moeck (2018).",0.00039094687,"Excessive Daytime Sleepiness Is Associated with Changes in Salivary Inflammatory Genes Transcripts, by Matthew Thimgan, Cristina Toedebusch, Jennifer McLeland, Stephen Duntley, Paul Shaw (2015).",0.23707318,"Non-thermal emission from stellar bow shocks, by Maria Valle, Martin Pohl (2018).",0.0003926754
2877038,"Swift: the missing link between peer-to-peer and information-centric networks, by Flutra Osmani, Victor Grishchenko, Raul Jimenez, Björn Knutsson (2012).","Dynamic Parameters of Balance Which Correlate to Elderly Persons with a History of Falls, by Jesse Muir, Douglas Kiel, Marian Hannan, Jay Magaziner, Clinton Rubin (2013).",4.7683716e-07,"On gossip-based information dissemination in pervasive recommender systems, by Tobias Eichinger, Felix Beierle, Robin Papke, Lucas Rebscher, Hong Tran, Magdalena Trzeciak (2019).",0.0002477169,"An update on model Ayush wellness clinic at president’s estate, India, by Upendarrao Golla (2018).",4.7683716e-07,"Understanding our Galaxy - key contributions from the Parkes telescope, by J. Caswell (2012).",0.00034725666,"Aerodrome Warning Verification Using Quality Measurement of Contingency Table (Case Study in Jakarta and Tanjungpinang), by Mochammad Donny Anggoro, Diana Cahaya Siregar, Regina Dara Ninggar, Laksita Widomurti (2020).",4.7683716e-07,"A WISE Survey of Circumstellar Disks in Taurus, by T. Esplin, K. Luhman, E. Mamajek (2014).",0.0003938079,"Cosmic Ray Removal in Fiber Spectroscopic Image, by Zhongrui Bai, Haotong Zhang, Hailong Yuan, Jeffrey Carlin, Guangwei Li, Yongheng Zhao, Zihuang Cao (2017).",4.7683716e-07,"Scientific Workflow Systems for 21st Century e-Science, New Bottle or New Wine?, by Yong Zhao, Ioan Raicu, Ian Foster (2008).",0.0004067421,"Maximal Thurston–Bennequin number of +adequate links, by Tamás Kálmán (2008).",0.00048160553,"A comparative study of DC and AC microgrids in commercial buildings across different climates and operating profiles, by Daniel Fregosi, Sharmila Ravula, Dusan Brhlik, John Saussele, Stephen Frank, Eric Bonnema, Jennifer Scheib, Eric Wilson (2015).",0.00041109324
2877272,"Cone-beam CT angiography (Dyna CT) for intraoperative localization of cerebral arteriovenous malformations., by Visish Srinivasan, Sebastian Schafer, Michael Ghali, Adam Arthur, Edward Duckworth (2016).","The Lipid Paradox Among Acute Ischemic Stroke Patients-A Retrospective Study of Outcomes and Complications, by Urvish Patel, Preeti Malik, Mihir Dave, Matthew DeMasi, Abhishek Lunagariya, Vishal Jani, Mandip Dhamoon (2019).",0.26796204,"Occupational Radiation Exposure during Endoscopic Retrograde Cholangiopancreatography and Usefulness of Radiation Protective Curtains, by Tomoyuki Minami, Tamito Sasaki, Masahiro Serikawa, Michihiro Kamigaki, Masanobu Yukutake, Takashi Ishigaki, Yasutaka Ishii, Teruo Mouri, Satoshi Yoshimi, Akinori Shimizu, Tomofumi Tsuboi, Keisuke Kurihara, Yumiko Tatsukawa, Eisuke Miyaki, Kazuaki Chayama (2014).",0.00018519163,"Effects of Teriparatide Administration on Fracture Healing after Intramedullary Nailing in Atypical Femoral Fractures, by Chul Hyun Park, Oog Jin Shon, Jeong Jae Moon, Bum Jin Shim, Jae Hee Heo (2016).",0.31567633,"The Lipid Paradox Among Acute Ischemic Stroke Patients-A Retrospective Study of Outcomes and Complications, by Urvish Patel, Preeti Malik, Mihir Dave, Matthew DeMasi, Abhishek Lunagariya, Vishal Jani, Mandip Dhamoon (2019).",0.00021874905,"Occupational Radiation Exposure during Endoscopic Retrograde Cholangiopancreatography and Usefulness of Radiation Protective Curtains, by Tomoyuki Minami, Tamito Sasaki, Masahiro Serikawa, Michihiro Kamigaki, Masanobu Yukutake, Takashi Ishigaki, Yasutaka Ishii, Teruo Mouri, Satoshi Yoshimi, Akinori Shimizu, Tomofumi Tsuboi, Keisuke Kurihara, Yumiko Tatsukawa, Eisuke Miyaki, Kazuaki Chayama (2014).",0.32377875,"A novel automatic regulatory device for continuous bladder irrigation based on wireless sensor in patients after transurethral resection of the prostate: A prospective investigation, by Aimin Ding, Huling Cao, Lihua Wang, Jiangang Chen, Jian Wang, Bosheng He (2016).",0.00023037195,"The Del1 deposition domain can immobilize 3α-hydroxysteroid dehydrogenase in the extracellular matrix without interfering with enzymatic activity, by Chiaki Hidai, Hisataka Kitano, Shinichiro Kokubun (2008).",0.34475243,"Midlife Fitness and the Development of Chronic Conditions in Later Life, by Benjamin L. Willis, Ang Gao, David Leonard, Laura F. DeFina, Jarett D. Berry (2012).",0.0003477335,"Mechanisms of resistance to TRAIL-induced apoptosis in cancer, by Lidong Zhang, Bingliang Fang (2005).",0.34849685,"Global Morbidity and Mortality of Leptospirosis: A Systematic Review, by Federico Costa, José Hagan, Juan Calcagno, Michael Kane, Paul Torgerson, Martha Martinez-Silveira, Claudia Stein, Bernadette Abela-Ridder, Albert Ko, Pamela Small (2015).",0.00039434433
